,OPEN,HIGH,LOW,CLOSE,VOLUME,AMT
2011-05-31,4347.99,4444.591,4339.625,4444.276,2647238400.0,28524372044.0
2011-06-01,4439.386,4494.0,4424.2,4490.892,2746729400.0,29745700595.0
2011-06-02,4434.863,4452.534,4363.895,4429.999,3038598800.0,32797875253.0
2011-06-03,4425.488,4514.305,4424.198,4506.196,2671969100.0,29894914280.0
2011-06-07,4496.959,4548.218,4490.624,4547.303,2535242700.0,29192307348.0
2011-06-08,4542.698,4568.288,4486.645,4562.972,2969370400.0,33398438594.0
2011-06-09,4552.066,4553.712,4456.59,4456.73,3012745200.0,33502489779.0
2011-06-10,4442.511,4469.578,4383.199,4469.049,2716272700.0,29456674895.0
2011-06-13,4439.868,4475.693,4408.064,4468.787,2290297400.0,25594244639.0
2011-06-14,4466.99,4546.73,4461.534,4540.939,2995558500.0,33903979110.0
2011-06-15,4531.363,4562.039,4498.778,4499.694,2954781100.0,33518283130.0
2011-06-16,4461.257,4466.776,4396.206,4402.143,2790606900.0,30663429751.0
2011-06-17,4392.983,4415.159,4332.487,4337.367,2282689700.0,25191626303.0
2011-06-20,4325.604,4333.572,4251.108,4278.753,2158850500.0,23481559124.0
2011-06-21,4286.358,4338.852,4269.924,4338.422,2444865700.0,26823923809.0
2011-06-22,4341.356,4350.921,4300.643,4321.219,2228087900.0,24496084382.0
2011-06-23,4307.814,4411.86,4276.729,4402.938,2927737600.0,33040753820.0
2011-06-24,4390.09,4533.705,4381.799,4509.18,4592928400.0,53141867590.0
2011-06-27,4511.764,4578.316,4510.722,4568.189,3916460400.0,47102993276.0
2011-06-28,4569.757,4582.624,4529.179,4574.477,3231001100.0,40115208713.0
2011-06-29,4570.843,4583.488,4511.281,4511.545,3396370200.0,41337680569.0
2011-06-30,4506.748,4585.256,4506.738,4579.332,3273795000.0,39545274858.0
2011-07-01,4589.175,4635.248,4582.329,4604.746,3882020200.0,44850873979.0
2011-07-04,4617.952,4719.57,4617.952,4719.391,5031479400.0,59892749363.0
2011-07-05,4722.327,4758.075,4711.168,4749.424,4606850900.0,56956112520.0
2011-07-06,4742.166,4763.24,4705.385,4760.917,4330434000.0,54362840502.0
2011-07-07,4757.074,4813.338,4742.37,4761.452,4850315800.0,61550736344.0
2011-07-08,4755.751,4769.55,4720.234,4756.614,3641059700.0,46150254239.0
2011-07-11,4741.98,4802.445,4728.494,4799.42,3725219400.0,47482947146.0
2011-07-12,4762.094,4771.59,4727.67,4731.118,4142080400.0,51231813529.0
2011-07-13,4729.198,4825.504,4729.198,4825.419,4023526700.0,52157709585.0
2011-07-14,4833.752,4866.241,4813.49,4866.165,4613078200.0,59868156607.0
2011-07-15,4853.755,4896.095,4842.785,4896.043,4781930400.0,60113467942.0
2011-07-18,4902.222,4919.141,4876.484,4895.26,4843666600.0,61013028718.0
2011-07-19,4871.677,4871.932,4822.447,4843.705,4150607400.0,52479127858.0
2011-07-20,4864.276,4881.459,4801.611,4849.057,3945111400.0,49231211067.0
2011-07-21,4846.336,4850.55,4782.397,4784.388,3879897100.0,48315272866.0
2011-07-22,4791.455,4822.813,4781.41,4800.938,3316057700.0,41208478271.0
2011-07-25,4784.969,4784.969,4597.736,4613.73,4350413100.0,53033113353.0
2011-07-26,4604.987,4634.315,4576.932,4633.372,2841260600.0,35524791348.0
2011-07-27,4621.503,4716.304,4596.428,4710.379,3221238600.0,41177212690.0
2011-07-28,4670.916,4685.455,4633.672,4680.898,3191405100.0,39438276994.0
2011-07-29,4678.778,4694.059,4611.901,4628.32,2939857100.0,35749766484.0
2011-08-01,4622.697,4665.177,4607.555,4644.462,2498278200.0,30911948844.0
2011-08-02,4627.383,4627.383,4539.429,4610.783,3058629000.0,36411289062.0
2011-08-03,4565.755,4638.64,4551.48,4625.173,2743907700.0,33753670193.000004
2011-08-04,4631.416,4670.995,4631.283,4649.425,2591344100.0,32336769405.0
2011-08-05,4504.078,4589.082,4472.615,4559.018,3073141000.0,37051059586.0
2011-08-08,4494.38,4514.617,4242.869,4330.771,4171750400.0,47671234330.0
2011-08-09,4199.126,4347.313,4113.01,4317.107,3800449800.0,42407588165.0
2011-08-10,4389.153,4433.094,4372.641,4378.698,3826854400.0,44611387758.0
2011-08-11,4283.237,4454.481,4270.616,4454.394,3754621800.0,44112403892.0
2011-08-12,4483.849,4526.498,4480.118,4505.886,4038279500.0,45582695515.0
2011-08-15,4514.646,4571.719,4509.628,4571.719,3616918500.0,41582672257.0
2011-08-16,4578.349,4587.138,4520.935,4533.321,3480351600.0,39678119126.0
2011-08-17,4520.685,4543.879,4499.164,4513.485,2810194100.0,31574731725.0
2011-08-18,4510.135,4516.036,4434.994,4436.101,2952560800.0,34011872404.0
2011-08-19,4341.185,4395.602,4325.037,4395.019,2742939200.0,31323761291.0
2011-08-22,4395.034,4435.302,4348.668,4363.959,2447683300.0,28476381664.0
2011-08-23,4376.262,4435.208,4365.842,4434.922,2559515300.0,28778799103.0
2011-08-24,4453.427,4474.095,4420.293,4427.978,2778394700.0,32055865665.0
2011-08-25,4432.405,4520.171,4421.598,4520.171,3411412100.0,37996160741.0
2011-08-26,4506.09,4541.465,4496.183,4530.423,3070925300.0,35536323303.0
2011-08-29,4509.894,4512.649,4481.293,4490.158,3022034300.0,36063815978.0
2011-08-30,4511.253,4541.561,4450.728,4451.726,3137815200.0,35566195108.0
2011-08-31,4449.678,4468.137,4386.63,4430.538,2442128400.0,28252287437.0
2011-09-01,4435.333,4457.048,4379.095,4395.069,2280109400.0,25315425418.0
2011-09-02,4387.301,4399.85,4317.64,4344.977,2096877100.0,23594982288.0
2011-09-05,4305.438,4305.438,4237.444,4238.069,2101343100.0,23581468731.0
2011-09-06,4205.087,4238.294,4185.796,4204.908,1728596000.0,19472179812.0
2011-09-07,4221.987,4306.464,4219.85,4306.361,2348642800.0,26743455347.0
2011-09-08,4320.53,4328.205,4260.138,4260.155,2232336600.0,26309396425.0
2011-09-09,4256.48,4295.103,4216.421,4233.748,1818235900.0,21252333873.0
2011-09-13,4176.302,4176.882,4136.969,4164.288,1806230700.0,20773031232.0
2011-09-14,4176.037,4212.294,4111.119,4212.129,1900626900.0,21495194717.0
2011-09-15,4215.371,4249.536,4206.876,4215.5,2038122400.0,22285381458.0
2011-09-16,4229.003,4249.175,4212.293,4214.816,1765427800.0,19378096254.0
2011-09-19,4200.475,4200.475,4131.315,4131.885,1779025100.0,18822800402.0
2011-09-20,4121.035,4168.236,4101.698,4151.851,1771203300.0,19402482260.0
2011-09-21,4150.817,4279.121,4140.343,4275.094,3021211600.0,33467301901.0
2011-09-22,4241.42,4258.609,4151.124,4151.8,2749161300.0,30429889960.0
2011-09-23,4079.06,4134.224,4061.826,4117.735,2324573600.0,25226448988.0
2011-09-26,4102.608,4138.349,4039.548,4051.425,1974480200.0,21132705736.0
2011-09-27,4077.227,4098.021,4027.714,4068.231,1927412700.0,20861058500.0
2011-09-28,4088.779,4099.344,3987.269,3999.782,2029203000.0,21541146549.0
2011-09-29,3977.135,3977.135,3868.939,3871.06,2206161700.0,22042635151.0
2011-09-30,3875.023,3892.381,3818.246,3856.828,1675697400.0,16659136614.0
2011-10-10,3866.855,3882.782,3822.277,3832.577,1375316900.0,13729538607.0
2011-10-11,3919.441,3942.046,3778.518,3817.927,2001915600.0,20357003265.0
2011-10-12,3803.959,3953.142,3768.106,3950.655,2700203000.0,26704928346.0
2011-10-13,3943.164,4009.781,3929.828,4001.853,2875287900.0,28973991780.0
2011-10-14,3994.733,4004.931,3948.439,3985.193,2210043600.0,22765264487.0
2011-10-17,3993.749,4024.237,3974.382,3997.121,2181506500.0,23179075408.0
2011-10-18,3974.464,3974.892,3873.373,3877.024,2445386900.0,25484033774.0
2011-10-19,3882.017,3898.81,3837.237,3854.169,1970181500.0,20646765400.0
2011-10-20,3841.263,3841.263,3710.95,3740.469,2260114400.0,22251405732.0
2011-10-21,3733.701,3743.341,3669.692,3671.695,1721008400.0,17468446903.0
2011-10-24,3675.716,3736.765,3605.944,3736.765,2302872200.0,22517379558.0
2011-10-25,3735.625,3850.077,3726.246,3842.978,3263863700.0,32561912826.0
2011-10-26,3818.24,3921.25,3808.3,3884.39,3889021400.0,40003645852.0
2011-10-27,3890.258,3927.437,3872.904,3888.992,3301147900.0,32383180488.0
2011-10-28,3932.852,3978.8,3918.357,3978.8,4318106800.0,42493336043.0
2011-10-31,3975.072,4004.385,3963.274,3999.362,3618261600.0,37930905371.0
2011-11-01,3963.37,4020.457,3950.743,3999.831,3391698500.0,35462163942.0
2011-11-02,3937.898,4073.122,3919.688,4072.781,4297387700.0,45423438969.0
2011-11-03,4085.502,4150.039,4085.313,4097.618,5758645000.0,62198879528.0
2011-11-04,4115.097,4140.634,4093.924,4131.13,4211797700.0,44006590625.0
2011-11-07,4125.02,4159.97,4107.558,4114.767,3247751400.0,33985131088.0
2011-11-08,4115.769,4125.092,4049.811,4057.555,3057045500.0,31440826762.0
2011-11-09,4065.198,4126.003,4025.716,4126.003,3218422500.0,35226762088.0
2011-11-10,4080.357,4112.367,4063.747,4064.371,3452368000.0,37440704533.0
2011-11-11,4069.401,4096.569,4043.757,4062.144,2918880100.0,30696087705.0
2011-11-14,4092.055,4159.699,4092.055,4159.567,3512701700.0,38190175212.0
2011-11-15,4159.16,4192.767,4153.33,4192.665,3516143900.0,37557787206.0
2011-11-16,4194.375,4195.294,4070.9,4088.323,3835667700.0,39415694277.0
2011-11-17,4086.506,4125.854,4066.119,4079.536,2924785300.0,29954118179.0
2011-11-18,4054.459,4054.459,3955.063,3963.258,2996717700.0,30085063812.0
2011-11-21,3956.393,3966.811,3917.031,3966.636,2048320100.0,20729218531.0
2011-11-22,3932.5,3960.55,3902.131,3957.93,2017532300.0,20552295730.0
2011-11-23,3964.142,3978.471,3932.436,3942.695,2043581700.0,21242540335.0
2011-11-24,3909.388,3957.878,3880.583,3935.273,2110914300.0,21606417382.0
2011-11-25,3931.095,3960.848,3899.059,3911.356,1914147400.0,20036399321.0
2011-11-28,3915.999,3932.404,3885.694,3915.298,1850107300.0,19728503714.0
2011-11-29,3945.356,3980.618,3929.02,3980.618,2275247200.0,25150758418.0
2011-11-30,3974.726,3974.726,3776.586,3819.942,3011637400.0,30503776767.0
2011-12-01,3923.165,3960.341,3885.866,3897.019,3494188400.0,36012451062.0
2011-12-02,3878.014,3878.014,3797.284,3817.041,2321019100.0,24121569253.0
2011-12-05,3806.467,3807.05,3682.057,3692.227,2016211300.0,20272059887.0
2011-12-06,3679.736,3704.344,3646.073,3691.804,1703889200.0,17303464895.0
2011-12-07,3689.05,3718.707,3674.532,3702.103,1532657400.0,15832822061.0
2011-12-08,3695.873,3732.22,3635.547,3700.089,1949426300.0,20023526925.0
2011-12-09,3672.591,3706.247,3651.698,3663.843,1535836600.0,15483300632.0
2011-12-12,3663.562,3675.946,3612.64,3616.087,1409450300.0,14352803717.0
2011-12-13,3597.092,3597.092,3482.232,3490.4,2035264900.0,19228830664.0
2011-12-14,3477.046,3505.881,3416.709,3423.474,1545233400.0,14694836156.0
2011-12-15,3401.499,3401.499,3324.881,3329.575,1986821500.0,17292580166.0
2011-12-16,3328.212,3427.339,3324.588,3427.214,1922565800.0,17451381373.0
2011-12-19,3408.564,3436.632,3348.259,3434.845,1938126500.0,18599687311.0
2011-12-20,3422.761,3474.089,3415.351,3424.448,1995588600.0,18949756723.0
2011-12-21,3449.369,3463.319,3340.329,3342.401,1775050000.0,16974517111.000002
2011-12-22,3315.839,3331.42,3196.837,3298.724,2191627000.0,19245552202.0
2011-12-23,3286.448,3357.428,3271.441,3327.394,1899617600.0,17194869518.0
2011-12-26,3321.981,3357.362,3307.287,3308.072,1547683700.0,14116222210.0
2011-12-27,3297.413,3297.413,3218.543,3224.148,1587409700.0,14406429113.0
2011-12-28,3201.309,3208.908,3128.147,3207.399,1744064800.0,15681874513.0
2011-12-29,3190.193,3225.004,3180.059,3207.181,1522092700.0,13700896959.0
2011-12-30,3214.195,3267.65,3214.195,3266.775,1778426500.0,16227112368.0
2012-01-04,3290.819,3300.009,3191.991,3192.234,1834283900.0,16558479313.0
2012-01-05,3173.007,3173.007,3070.447,3074.368,1996570000.0,17605632545.0
2012-01-06,3060.446,3087.546,3002.983,3087.546,1781812300.0,15411282590.0
2012-01-09,3089.448,3213.055,3056.186,3212.904,2561640800.0,21836478130.0
2012-01-10,3211.573,3345.42,3202.968,3345.391,3938751800.0,33770384198.0
2012-01-11,3342.551,3367.402,3315.668,3346.742,3390170800.0,29469377268.0
2012-01-12,3330.897,3388.389,3323.137,3345.812,2906987700.0,25769058775.0
2012-01-13,3343.527,3349.681,3210.321,3233.701,2810865600.0,25418153898.0
2012-01-16,3201.011,3217.373,3130.321,3130.558,1877546600.0,16673443489.0
2012-01-17,3128.514,3305.004,3110.36,3304.88,3014850400.0,26730971020.0
2012-01-18,3310.036,3342.365,3223.986,3237.852,3082551700.0,28811474248.0
2012-01-19,3230.875,3288.202,3208.054,3270.765,2297402600.0,21257562203.0
2012-01-20,3276.481,3323.124,3267.026,3315.603,2206734900.0,20622243044.0
2012-01-30,3326.61,3337.064,3290.536,3292.409,1875438500.0,17403931589.0
2012-01-31,3284.899,3297.191,3251.42,3294.494,1829072100.0,16950571002.0
2012-02-01,3287.222,3318.367,3255.628,3266.234,1823640000.0,17016879020.0
2012-02-02,3271.593,3328.249,3266.962,3328.153,2178790300.0,20477693617.0
2012-02-03,3324.399,3390.33,3315.689,3383.05,3216831300.0,29174360657.0
2012-02-06,3387.219,3420.002,3381.763,3412.405,3124920300.0,28696539601.0
2012-02-07,3397.769,3397.769,3333.639,3356.838,2681577800.0,24398878465.0
2012-02-08,3351.043,3445.52,3341.705,3445.52,3352194800.0,30900931960.0
2012-02-09,3441.786,3501.398,3434.813,3469.846,4389821200.0,38568200961.0
2012-02-10,3463.967,3506.339,3459.131,3488.229,3978319200.0,33789986121.0
2012-02-13,3458.81,3535.519,3441.33,3519.875,3823807500.0,34181454806.999996
2012-02-14,3516.609,3529.488,3493.911,3524.625,3590482500.0,32042248728.0
2012-02-15,3518.794,3580.284,3505.364,3578.149,4362573000.0,38706703075.0
2012-02-16,3572.321,3607.752,3540.853,3577.202,4377796500.0,38463844699.0
2012-02-17,3582.513,3596.865,3530.962,3565.306,3280805200.0,29749174639.0
2012-02-20,3610.74,3618.682,3573.225,3574.458,4039259700.0,37488623709.0
2012-02-21,3569.231,3618.331,3533.111,3618.302,3680377600.0,35274798704.0
2012-02-22,3617.178,3689.128,3616.108,3689.004,5179167100.0,49097364438.0
2012-02-23,3686.731,3711.117,3662.42,3700.888,4694868800.0,44736281821.0
2012-02-24,3698.678,3757.519,3689.359,3756.825,5658942700.0,50490318548.0
2012-02-27,3767.602,3822.26,3764.17,3764.326,6574951100.0,60250938700.0
2012-02-28,3748.335,3761.728,3696.211,3745.58,4900866200.0,45786328949.0
2012-02-29,3733.629,3750.457,3691.981,3696.144,4041516000.0,38654066988.0
2012-03-01,3679.04,3737.718,3675.275,3715.673,3563681000.0,35193210537.0
2012-03-02,3719.957,3794.579,3719.957,3794.416,4623462800.0,43320794269.0
2012-03-05,3805.676,3825.716,3793.69,3798.377,4910451700.0,49308631592.0
2012-03-06,3786.158,3786.158,3729.604,3760.585,4563923600.0,44441684246.0
2012-03-07,3718.765,3780.482,3707.786,3732.707,4210384000.0,40740343557.0
2012-03-08,3741.479,3803.366,3741.479,3791.827,4320005300.0,41665571828.0
2012-03-09,3802.092,3848.108,3787.906,3848.108,4400341800.0,45267028396.0
2012-03-12,3852.605,3876.171,3839.433,3871.12,4707843700.0,48889178975.0
2012-03-13,3867.971,3910.064,3856.411,3910.064,4749636800.0,48173800284.0
2012-03-14,3924.49,3945.306,3709.093,3734.317,7659077500.0,75735358131.0
2012-03-15,3726.365,3754.729,3635.678,3689.014,5089393600.0,49662282921.0
2012-03-16,3693.317,3786.617,3687.81,3786.617,4553522600.0,46476804075.0
2012-03-19,3788.388,3830.024,3762.304,3829.696,4540098300.0,46051567853.0
2012-03-20,3819.722,3819.722,3744.809,3746.284,4141484200.0,40150689640.0
2012-03-21,3757.0,3782.405,3700.494,3760.047,4028183200.0,40580026236.0
2012-03-22,3754.873,3769.371,3720.685,3742.388,3365333800.0,32386033933.0
2012-03-23,3727.146,3728.618,3652.233,3670.129,3286979300.0,32760561957.0
2012-03-26,3661.391,3680.288,3635.668,3666.279,2488481600.0,24389778143.0
2012-03-27,3681.741,3699.161,3648.746,3652.876,2610910300.0,26289395192.0
2012-03-28,3638.767,3638.767,3483.584,3490.007,3627013500.0,33716856137.000004
2012-03-29,3471.357,3482.326,3391.795,3425.702,3080146600.0,27533076415.0
2012-03-30,3422.812,3445.469,3383.531,3416.856,2482601700.0,22391173676.0
2012-04-05,3420.026,3532.076,3412.441,3531.549,2935244800.0,27863141274.0
2012-04-06,3530.63,3570.589,3520.889,3554.027,3006546600.0,28823067783.0
2012-04-09,3544.01,3563.336,3512.365,3512.914,2582002700.0,24129544481.0
2012-04-10,3496.125,3554.218,3432.359,3554.038,2882622300.0,26870285618.0
2012-04-11,3513.498,3582.95,3497.943,3566.476,3272145100.0,28859093448.0
2012-04-12,3568.815,3640.407,3561.05,3640.407,4179733400.0,36669798845.0
2012-04-13,3653.604,3695.133,3643.472,3675.028,4822225700.0,43090839107.0
2012-04-16,3644.666,3702.415,3632.846,3685.481,4422581500.0,36964596339.0
2012-04-17,3679.92,3702.842,3629.818,3631.556,4285433200.0,36903706997.0
2012-04-18,3637.549,3717.54,3632.674,3714.02,4425445000.0,40078270021.0
2012-04-19,3712.529,3728.865,3684.855,3704.705,4036202200.0,37179641162.0
2012-04-20,3696.658,3743.485,3684.227,3736.365,4583035900.0,40816948486.0
2012-04-23,3731.549,3739.15,3673.311,3691.574,5316741000.0,48706482063.0
2012-04-24,3658.615,3709.368,3557.784,3666.395,5573181400.0,47971463721.0
2012-04-25,3654.749,3728.551,3645.066,3718.911,6291045400.0,51233975310.0
2012-04-26,3720.742,3729.907,3683.434,3700.028,5345881700.0,45543806641.0
2012-04-27,3690.159,3699.098,3659.111,3664.638,3884701500.0,33650582331.0
2012-05-02,3707.816,3735.896,3674.957,3718.259,4765640400.0,43664797117.0
2012-05-03,3707.505,3735.325,3701.195,3733.816,4161311800.0,39330404797.0
2012-05-04,3730.723,3761.974,3713.988,3758.004,4067145100.0,38353513520.0
2012-05-07,3741.663,3784.57,3733.838,3784.556,4231275700.0,41857415305.0
2012-05-08,3783.083,3798.054,3752.388,3783.472,4079656300.0,40679492742.0
2012-05-09,3759.39,3759.39,3716.134,3717.47,3933110600.0,38601946044.0
2012-05-10,3713.402,3744.518,3713.308,3731.131,3239118000.0,32987981408.0
2012-05-11,3727.587,3753.815,3715.061,3715.385,3236015900.0,33147922660.0
2012-05-14,3745.829,3760.884,3706.158,3710.097,3797367600.0,37554328619.0
2012-05-15,3679.341,3705.897,3652.874,3705.883,3311038200.0,33030110528.0
2012-05-16,3696.613,3707.81,3660.031,3660.312,3259432600.0,32499778300.0
2012-05-17,3656.825,3716.707,3643.788,3714.186,3667487000.0,33943677766.999996
2012-05-18,3691.643,3710.412,3645.909,3655.858,3775156800.0,33551301207.0
2012-05-21,3650.923,3676.97,3616.909,3653.546,3149620100.0,29390751769.0
2012-05-22,3666.136,3711.055,3666.136,3711.055,3453119000.0,33824170228.0
2012-05-23,3702.814,3723.189,3670.029,3708.919,4001372500.0,41259207762.0
2012-05-24,3697.916,3720.438,3668.275,3678.093,3748289500.0,36857597794.0
2012-05-25,3675.51,3683.63,3622.097,3635.516,3569443600.0,32618806292.0
2012-05-28,3622.129,3687.516,3568.031,3687.455,4196548400.0,37034553726.0
2012-05-29,3686.575,3748.442,3683.519,3745.678,4761059300.0,47322150662.0
2012-05-30,3739.039,3764.638,3734.246,3752.219,3961972000.0,38201409297.0
2012-05-31,3732.467,3775.373,3722.039,3753.593,3678437800.0,36618471498.0
2012-06-01,3752.019,3769.516,3725.282,3744.437,3495140000.0,34091586244.000004
2012-06-04,3684.037,3707.314,3621.808,3621.808,3714006400.0,35613344956.0
2012-06-05,3625.142,3646.507,3603.374,3617.614,2779218400.0,27159398261.0
2012-06-06,3621.636,3638.564,3585.527,3600.163,2540549900.0,24367239260.0
2012-06-07,3635.572,3647.282,3572.494,3581.137,2562953700.0,24059754823.0
2012-06-08,3615.112,3618.775,3557.04,3564.158,2618253900.0,24632330700.0
2012-06-11,3565.335,3630.958,3554.188,3630.314,2678314300.0,26395399776.0
2012-06-12,3611.92,3628.239,3594.614,3608.391,2531887500.0,23442262189.0
2012-06-13,3615.712,3674.875,3610.636,3674.875,3170999200.0,29468855592.0
2012-06-14,3669.036,3693.904,3650.031,3652.705,3056998800.0,30953322826.0
2012-06-15,3657.788,3674.449,3604.09,3648.994,2782101800.0,27690673623.0
2012-06-18,3663.138,3691.926,3662.224,3684.727,2620301000.0,26269674849.0
2012-06-19,3681.684,3685.93,3652.972,3657.958,3013596800.0,29309582198.0
2012-06-20,3663.986,3671.408,3630.176,3636.09,2577804300.0,23665268106.0
2012-06-21,3628.216,3628.216,3569.486,3590.837,2467284800.0,23639187176.0
2012-06-25,3576.366,3576.366,3491.857,3493.116,2448152900.0,22532215527.0
2012-06-26,3474.164,3500.76,3433.565,3489.972,2463238100.0,21483353129.0
2012-06-27,3486.515,3518.752,3474.769,3476.403,2323327400.0,21639398869.0
2012-06-28,3484.227,3495.846,3427.657,3427.819,2464760900.0,22602437243.0
2012-06-29,3413.329,3471.704,3392.751,3470.965,2525431800.0,23306389574.0
2012-07-02,3491.753,3528.122,3484.144,3509.503,2618734100.0,27478454672.0
2012-07-03,3507.63,3542.511,3498.073,3515.778,2810215600.0,28467370754.0
2012-07-04,3519.508,3525.16,3484.841,3497.748,2323478000.0,24438105462.0
2012-07-05,3486.809,3486.809,3407.598,3418.202,2497651600.0,24147804836.0
2012-07-06,3436.306,3487.672,3397.871,3486.546,2965821300.0,29205646760.0
2012-07-09,3464.018,3478.118,3398.517,3398.805,2926749800.0,30228967322.0
2012-07-10,3386.629,3400.637,3351.556,3365.665,2322305200.0,23212945609.0
2012-07-11,3358.562,3404.594,3352.528,3404.104,2125446700.0,22847725828.0
2012-07-12,3398.62,3462.215,3381.83,3450.302,3171109700.0,33534183743.0
2012-07-13,3435.173,3463.217,3422.335,3435.084,2431207100.0,25759773001.0
2012-07-16,3434.508,3434.596,3308.644,3311.089,2914620200.0,30338599043.0
2012-07-17,3297.152,3335.532,3282.225,3334.286,2312236000.0,23327610289.0
2012-07-18,3328.123,3352.966,3276.317,3352.848,2770680500.0,25478419661.0
2012-07-19,3343.238,3414.227,3335.332,3392.656,3319639800.0,29393471996.0
2012-07-20,3382.823,3407.406,3362.377,3369.913,2747115200.0,24681547381.0
2012-07-23,3347.87,3357.243,3310.8,3337.856,2317311100.0,20692129708.0
2012-07-24,3317.219,3381.349,3310.948,3361.09,2194170400.0,20302401397.0
2012-07-25,3350.903,3365.205,3324.537,3332.085,2280355100.0,19883969466.0
2012-07-26,3329.011,3357.787,3301.665,3302.336,2336815200.0,20608895672.0
2012-07-27,3312.38,3323.0,3269.225,3283.592,2056679500.0,19063045422.0
2012-07-30,3280.104,3294.648,3205.762,3217.452,2127069000.0,17535141746.0
2012-07-31,3211.103,3214.171,3152.417,3159.192,2037841200.0,16961179456.999998
2012-08-01,3152.73,3232.972,3152.314,3216.184,1989089300.0,17757532534.0
2012-08-02,3212.048,3231.83,3178.997,3195.863,2052931000.0,17775094298.0
2012-08-03,3203.114,3259.856,3193.683,3259.856,2185689100.0,18874761249.0
2012-08-06,3250.785,3338.623,3244.981,3337.267,3005128800.0,25767448722.0
2012-08-07,3336.22,3368.526,3331.503,3368.252,3401231900.0,27960424554.0
2012-08-08,3363.757,3374.079,3335.966,3356.485,3030069400.0,25311833590.0
2012-08-09,3351.448,3405.252,3335.133,3405.058,3363178200.0,28906016470.0
2012-08-10,3400.933,3405.049,3378.536,3395.849,3112478200.0,25897229796.0
2012-08-13,3386.033,3386.033,3317.044,3318.1,2773714300.0,24396850999.0
2012-08-14,3312.81,3349.822,3263.495,3349.585,2708519700.0,23989064372.0
2012-08-15,3340.876,3344.104,3308.489,3310.839,2116013800.0,18261086926.0
2012-08-16,3301.74,3316.96,3278.542,3286.828,1765989000.0,16057256254.0
2012-08-17,3283.258,3293.25,3252.795,3286.778,1669188100.0,15429219268.0
2012-08-20,3270.986,3296.363,3247.576,3289.439,1686018800.0,14611756085.0
2012-08-21,3287.734,3347.281,3284.058,3335.753,2279759200.0,20405419018.0
2012-08-22,3338.08,3338.736,3292.429,3306.111,2191730300.0,19624328498.0
2012-08-23,3303.697,3329.978,3289.553,3327.99,2204294500.0,19655229961.0
2012-08-24,3318.853,3321.916,3265.598,3265.749,2363720100.0,20041931942.0
2012-08-27,3250.693,3250.693,3184.105,3184.331,2199036100.0,18781113691.0
2012-08-28,3179.775,3221.883,3173.754,3200.993,2048633400.0,16939907809.0
2012-08-29,3197.343,3221.231,3179.54,3179.54,2089503100.0,17036132667.0
2012-08-30,3174.305,3188.763,3083.369,3129.495,2606989200.0,21633276627.0
2012-08-31,3122.528,3148.506,3115.622,3139.5,1776718300.0,14414850875.0
2012-09-03,3135.23,3203.846,3131.16,3200.306,2258340800.0,18953123899.0
2012-09-04,3202.488,3209.879,3160.698,3164.826,2110312400.0,17450872140.0
2012-09-05,3158.013,3193.765,3150.789,3181.8,2095168100.0,16781009476.0
2012-09-06,3187.11,3218.282,3187.11,3217.936,2177679600.0,17474991327.0
2012-09-07,3240.652,3365.658,3240.652,3334.66,5034968600.0,41034319462.0
2012-09-10,3343.806,3376.774,3330.935,3363.605,4271761800.0,35613707104.0
2012-09-11,3352.624,3352.624,3324.494,3350.088,3345373900.0,28683714059.0
2012-09-12,3360.26,3376.326,3339.712,3376.122,3379621100.0,29534141225.0
2012-09-13,3374.785,3385.721,3329.299,3329.299,3393824200.0,30008572471.0
2012-09-14,3356.238,3369.767,3308.007,3338.038,3491545500.0,30457883195.0
2012-09-17,3334.707,3334.991,3237.704,3237.704,2940163900.0,25001902018.0
2012-09-18,3222.978,3247.669,3210.094,3224.259,2063993200.0,18234715943.0
2012-09-19,3227.359,3257.016,3224.075,3255.866,1963177200.0,17505786084.0
2012-09-20,3253.531,3253.531,3160.676,3161.763,2679414900.0,22683640840.0
2012-09-21,3153.605,3181.268,3137.393,3143.71,2375236500.0,20589545409.0
2012-09-24,3129.536,3177.33,3107.367,3167.161,2212356000.0,19076627109.0
2012-09-25,3159.127,3179.374,3137.838,3144.408,1973587500.0,17116061237.0
2012-09-26,3138.799,3149.026,3067.381,3071.989,2086043600.0,17057321572.0
2012-09-27,3065.584,3159.071,3062.696,3141.082,2694562200.0,22313132225.0
2012-09-28,3129.767,3200.079,3121.578,3199.752,2669240400.0,23668348904.0
2012-10-08,3198.879,3214.147,3167.677,3183.365,1948532600.0,16826484971.0
2012-10-09,3185.21,3265.636,3185.21,3265.617,2987819600.0,25670933216.0
2012-10-10,3257.448,3296.923,3248.827,3296.923,3329178800.0,26655324624.0
2012-10-11,3288.052,3296.723,3247.596,3248.045,2919182000.0,24357365178.0
2012-10-12,3256.97,3282.91,3210.602,3240.399,2821382700.0,22016186314.0
2012-10-15,3237.289,3238.422,3193.991,3223.189,2353987700.0,19461316306.0
2012-10-16,3219.419,3256.482,3211.304,3233.229,2248972100.0,20000000210.0
2012-10-17,3237.636,3249.392,3205.533,3240.778,2249942900.0,19019541773.0
2012-10-18,3241.268,3301.135,3241.143,3294.835,3460112300.0,26772151023.0
2012-10-19,3292.953,3305.532,3279.248,3285.445,2797590800.0,21762650315.0
2012-10-22,3269.038,3301.365,3260.165,3298.488,2452734300.0,19635176906.0
